company_name,city,state,metro_area,industry,estimated_employees,estimated_revenue_range,owner_or_contact,contact_title,phone,email,website
The Toddler House,Houston,TX,Houston,Daycare/Preschool Chain,18,$2M-$3M,Owner,Owner,N/A,N/A,https://www.thetoddlerhouse.com/
Miss Pattycake Childcare Centers,Houston,TX,Houston,Daycare/Preschool Chain,15,$1M-$3M,Owner,Owner,N/A,N/A,N/A
The Village Learning Center,Houston,TX,Houston,Daycare/Preschool Chain,15,$1M-$2M,Owner,Owner,N/A,N/A,https://thevillagelearningcenter.org/
Primrose School of Carrollwood,Tampa,FL,Tampa,Daycare/Preschool Chain,18,$2M-$3M,Sandy Deng,Franchise Owner,N/A,N/A,https://www.primroseschools.com/schools/carrollwood
Primrose School of South Tampa,Tampa,FL,Tampa,Daycare/Preschool Chain,18,$2M-$3M,John-Ryan Radtke,Franchise Owner,N/A,N/A,https://www.primroseschools.com/schools/south-tampa
Premier Academy,Tampa,FL,Tampa,Daycare/Preschool Chain,15,$1M-$2M,Owner,Owner,N/A,N/A,https://premieracademytampa.com/
Mike Konrad Primrose Schools DFW,Dallas,TX,Dallas,Daycare/Preschool Chain,20,$5M-$10M,Mike Konrad,Franchise Owner (8 locations),N/A,N/A,https://www.primroseschools.com/
Nana's Place Learning Center,Charlotte,NC,Charlotte,Daycare/Preschool Chain,15,$1M-$2M,Owner,Owner,N/A,N/A,https://www.nanasplaceinc.com
M & G Janitorial Services,Tampa,FL,Tampa,Commercial Cleaning,15,$1M-$3M,Owner,Owner,N/A,N/A,https://mg-cleaningservices.com/
CKC Cleaning Inc,Tampa,FL,Tampa,Commercial Cleaning,12,$1M-$2M,Bob Covington,Owner,N/A,N/A,N/A
General Facility Care LLC,Tampa,FL,Tampa,Commercial Cleaning,18,$2M-$5M,Owner,Owner,N/A,N/A,https://gfctampabay.com/
Commercial Cleaning Service Inc,Boston,MA,Boston,Commercial Cleaning,20,$3M-$5M,Debra,Founder/President/CEO,N/A,N/A,https://www.78clean.com/
Champion Cleaning,Boston,MA,Boston,Commercial Cleaning,15,$2M-$3M,Barry LaValle,Owner,N/A,N/A,https://www.championcleaning.com/
Team Clean Inc,Philadelphia,PA,Philadelphia,Commercial Cleaning,20,$3M-$5M,Donna Allie,Founder/President/CEO,N/A,N/A,https://team-clean.com/
Penn Jersey Building Services,Philadelphia,PA,Philadelphia,Commercial Cleaning,20,$3M-$5M,Owner,Owner,N/A,N/A,https://penn-jersey.com/
Mac's Janitorial Services,Philadelphia,PA,Philadelphia,Commercial Cleaning,15,$2M-$3M,Owner,Owner,N/A,N/A,https://macsjanitorial.com/
CNS Cleaning Company,Philadelphia,PA,Philadelphia,Commercial Cleaning,12,$1M-$2M,Owner,Owner,N/A,N/A,https://cnscleaningco.com/
Entrust Janitorial,Orange County,CA,Orange County,Commercial Cleaning,12,$1M-$2M,David Simila,Owner,N/A,N/A,https://www.entrustjanitorial.com/
Prestige Property Services,Orange County,CA,Orange County,Commercial Cleaning,15,$2M-$3M,Owner,Owner,N/A,N/A,https://www.prestigepropertyservices.com/
Cleanation Commercial Services,Costa Mesa,CA,Orange County,Commercial Cleaning,12,$1M-$2M,Owner,Owner,N/A,N/A,https://www.cleanation.com/
Momentum Janitorial,Orange County,CA,Orange County,Commercial Cleaning,15,$2M-$3M,Owner,Owner,N/A,N/A,https://momentumjanitorial.com/
Pioneer Commercial Cleaning,Denver,CO,Denver,Commercial Cleaning,15,$2M-$3M,Owner,Owner,N/A,N/A,https://pioneercleans.com/
Master Klean Janitorial,Denver,CO,Denver,Commercial Cleaning,15,$2M-$3M,Owner,Owner,N/A,N/A,https://masterklean.com/
KG Facility Solutions,Denver,CO,Denver,Commercial Cleaning,12,$1M-$2M,Owner,Owner,N/A,N/A,https://www.kgfs.co/
Aspen Maintenance Inc,Denver,CO,Denver,Commercial Cleaning,15,$2M-$3M,Owner,Owner,N/A,N/A,https://aspenmaintenance.com/
DBM Janitorial Services,Dallas,TX,Dallas,Commercial Cleaning,12,$1M-$2M,Owner,Owner,N/A,N/A,https://full-service-janitorial.com/
Allied Facility Care,Dallas,TX,Dallas,Commercial Cleaning,15,$2M-$3M,Owner,Owner,N/A,N/A,https://alliedfacilitycare.com/
Valor Janitorial,Dallas,TX,Dallas,Commercial Cleaning,15,$2M-$3M,Owner,Owner,N/A,N/A,https://www.valorjanitorial.com/
Pro Squared Janitorial Services,Atlanta,GA,Atlanta,Commercial Cleaning,12,$1M-$2M,Owner,Owner,N/A,N/A,https://www.prosquaredjanitorial.com/
Cleanstar National,Atlanta,GA,Atlanta,Commercial Cleaning,15,$2M-$3M,Owner,Owner,N/A,N/A,https://www.cleanstarnational.com/
Clean Team,Jersey City,NJ,Northern New Jersey,Commercial Cleaning,15,$2M-$3M,Owner,Owner,N/A,N/A,https://www.cleanteamclean.com/
Cleaning World Inc,Hackensack,NJ,Northern New Jersey,Commercial Cleaning,12,$1M-$2M,Owner,Owner,N/A,N/A,https://cleaningworldinc.com/
Maid2Clean Inc,Charlotte,NC,Charlotte,Commercial Cleaning,12,$1M-$2M,Owner,Owner,N/A,N/A,https://janitorialservicescharlotte.com/
Citywide Janitorial,Charlotte,NC,Charlotte,Commercial Cleaning,12,$1M-$2M,Owner,Owner,N/A,N/A,https://citywidejanitors.com/
The Dunhill Companies,Orlando,FL,Orlando,Commercial Property Management,15,$2M-$5M,Owner,Owner,N/A,N/A,https://dunhill.net/
Equity Investment Services,Orlando,FL,Orlando,Commercial Property Management,12,$1M-$3M,Owner,Owner,N/A,N/A,https://equityinvestmentservices.com/
Mila Realty,Orlando,FL,Orlando,Commercial Property Management,10,$1M-$2M,Owner,Owner,N/A,N/A,https://milarealty.com/
Commercial Equities Group,Minneapolis,MN,Minneapolis,Commercial Property Management,12,$2M-$5M,Jeff Salzbrun,Owner,N/A,N/A,https://www.cegspaces.com/
Gonyea Commercial Properties,Minneapolis,MN,Minneapolis,Commercial Property Management,10,$1M-$3M,Owner,Owner,N/A,N/A,https://www.gonyeacommercial.com/
Suntide Commercial Realty,St. Paul,MN,Minneapolis,Commercial Property Management,15,$2M-$5M,Owner,Owner,N/A,N/A,https://suntide.com/
The Nichols Company,Charlotte,NC,Charlotte,Commercial Property Management,10,$1M-$3M,John L. Nichols III,Founder,N/A,N/A,https://thenicholscompany.com/
Henderson Properties,Charlotte,NC,Charlotte,Commercial Property Management,15,$2M-$5M,Owner,Founder,N/A,N/A,https://www.hendersonproperties.com/
MPV Properties,Charlotte,NC,Charlotte,Commercial Property Management,12,$2M-$3M,Owner,Owner,N/A,N/A,https://mpvre.com/
Arizona Commercial Management,Phoenix,AZ,Phoenix,Commercial Property Management,10,$1M-$2M,Owner,Owner,N/A,N/A,https://www.az-c-m.com/
Phoenix Commercial Property Management,Phoenix,AZ,Phoenix,Commercial Property Management,10,$1M-$2M,Michael Mann,Founder/CEO,N/A,N/A,https://phoenixcommercialpropertymanagement.com/
Hunington Properties,Houston,TX,Houston,Commercial Property Management,15,$3M-$5M,Owner,Owner,N/A,N/A,https://www.hpiproperties.com/
Oak Leaf Management,Houston,TX,Houston,Commercial Property Management,12,$2M-$3M,Owner,Owner,N/A,N/A,https://oakleafmgmt.com/
Tarantino Properties,Houston,TX,Houston,Commercial Property Management,18,$3M-$5M,Owner,Owner,N/A,N/A,https://www.tarantino.com/
Black Label Property Management,Houston,TX,Houston,Commercial Property Management,10,$1M-$2M,Owner,Owner,N/A,N/A,https://www.blacklabelcommercial.com/
Coakley Realty,Washington,DC,Washington DC,Commercial Property Management,15,$3M-$5M,Owner,Owner,N/A,N/A,https://www.coakleyrealty.com/
Nomadic Real Estate,Washington,DC,Washington DC,Commercial Property Management,15,$2M-$5M,Owner,Owner,N/A,N/A,https://www.nomadicrealestate.com/
Gordon James Realty,Washington,DC,Washington DC,Commercial Property Management,12,$2M-$3M,Owner,Owner,N/A,N/A,https://www.gordonjamesrealty.com/
HND Realty LLC,Nashville,TN,Nashville,Commercial Property Management,10,$1M-$2M,Owner,Founder,N/A,N/A,https://hndrealty.com/
LEAP Solutions LLC,Nashville,TN,Nashville,Commercial Property Management,10,$1M-$2M,David,Owner,N/A,N/A,https://leapsolutionstn.com/
Southeast Venture,Nashville,TN,Nashville,Commercial Property Management,15,$3M-$5M,Owner,Owner,N/A,N/A,https://southeastventure.com/
Haynes Management Inc,Wellesley,MA,Boston,Commercial Property Management,15,$3M-$5M,Owner,Owner,N/A,N/A,N/A
J. Butler Property Management,Boston,MA,Boston,Commercial Property Management,12,$2M-$3M,Owner,Owner,N/A,N/A,https://jbutlerpropertymgmt.com/
Fort Point Project Management,Boston,MA,Boston,Commercial Property Management,10,$1M-$2M,Owner,Owner,N/A,N/A,N/A
DC Restaurant Group,Washington,DC,Washington DC,Multi-Unit Restaurant Operator,20,$5M-$10M,Dick Heidenberger,Founder,N/A,N/A,https://www.thedcrestaurantgroup.com/
Better Hospitality Group,Washington,DC,Washington DC,Multi-Unit Restaurant Operator,18,$3M-$5M,Ryan,Founder/CEO,N/A,N/A,https://www.betterhospitality.com/
KNEAD Hospitality + Design,Washington,DC,Washington DC,Multi-Unit Restaurant Operator,20,$5M-$10M,Owner,Owner,N/A,N/A,https://www.kneadhd.com/
Seven Reasons Group,Washington,DC,Washington DC,Multi-Unit Restaurant Operator,15,$3M-$5M,Owner,Owner,N/A,N/A,https://www.sevenreasonsgroup.com/
TAG Restaurant Group,Denver,CO,Denver,Multi-Unit Restaurant Operator,20,$5M-$10M,Troy Guard,Founder/Chef,N/A,N/A,https://www.tagrestaurantgroup.com/
KTM Restaurant Group,Denver,CO,Denver,Multi-Unit Restaurant Operator,18,$3M-$5M,Kevin Morrison,Owner,N/A,N/A,N/A
Consortium Holdings,San Diego,CA,San Diego,Multi-Unit Restaurant Operator,20,$10M+,Arsalun Tafazoli,Founder,N/A,N/A,N/A
Cohn Restaurant Group,San Diego,CA,San Diego,Multi-Unit Restaurant Operator,20,$10M+,David Cohn,Owner,N/A,N/A,https://www.dinecrg.com/
TRUST Restaurant Group,San Diego,CA,San Diego,Multi-Unit Restaurant Operator,18,$5M-$10M,Brad Wise,Chef/Owner,N/A,N/A,https://www.trustrgsd.com/
San Diego Dining Group,San Diego,CA,San Diego,Multi-Unit Restaurant Operator,20,$5M-$10M,Vincenzo Loverso,Co-Owner,N/A,N/A,N/A
River Jetty Restaurant Group,Newport Beach,CA,Orange County,Multi-Unit Restaurant Operator,15,$3M-$5M,Owner,Owner,N/A,N/A,https://www.riverjettyrg.com/
Brodard Restaurant Group,Garden Grove,CA,Orange County,Multi-Unit Restaurant Operator,18,$3M-$5M,Owner,Owner,N/A,N/A,N/A
4Top Hospitality Group,Nashville,TN,Nashville,Multi-Unit Restaurant Operator,20,$5M-$10M,Owner,Owner,N/A,N/A,https://4tophospitality.com/
A.Ray Hospitality,Nashville,TN,Nashville,Multi-Unit Restaurant Operator,18,$3M-$5M,Austin Ray,Founder/Owner,N/A,N/A,https://www.arayhospitality.com/
TC Restaurant Group,Nashville,TN,Nashville,Multi-Unit Restaurant Operator,20,$5M-$10M,Owner,Owner,N/A,N/A,https://tcrestaurantgroup.com/
Vida & Estilo Hospitality Group,Miami,FL,Miami,Multi-Unit Restaurant Operator,20,$10M+,Jamil Dib,Co-Founder/Owner,N/A,N/A,https://vehospitality.com/
Graspa Group,Miami,FL,Miami,Multi-Unit Restaurant Operator,18,$5M-$10M,Graziano Sbroggio,Founder,N/A,N/A,https://www.graspagroup.com/
Breakwater Hospitality Group,Miami,FL,Miami,Multi-Unit Restaurant Operator,15,$3M-$5M,Alex Mantecon,Co-Founder,N/A,N/A,https://breakwaterhg.com/
KUSH Hospitality Group,Miami,FL,Miami,Multi-Unit Restaurant Operator,18,$3M-$5M,Matt Kuscher,Owner,N/A,N/A,https://kushhospitality.com/
Common Ground Culinary,Phoenix,AZ,Phoenix,Multi-Unit Restaurant Operator,20,$5M-$10M,Christopher Collins,Founder,N/A,N/A,https://www.commongroundculinary.com/
The Maggiore Group,Phoenix,AZ,Phoenix,Multi-Unit Restaurant Operator,20,$5M-$10M,Joey Maggiore,Chef/Owner,N/A,N/A,https://www.maggioregroup.com/
Keeler Hospitality Group,Phoenix,AZ,Phoenix,Multi-Unit Restaurant Operator,15,$3M-$5M,Owner,Owner,N/A,N/A,https://keelerhospitalitygroup.com/
Vivili Hospitality Group,Prescott,AZ,Phoenix,Multi-Unit Restaurant Operator,18,$3M-$5M,Skyler Reeves,Founder,N/A,N/A,N/A
Rocket Restaurant Group,Minneapolis,MN,Minneapolis,Multi-Unit Restaurant Operator,15,$3M-$5M,Owner,Founder,N/A,N/A,https://rocketrestaurantgroup.com/
Vestalia Hospitality,Minneapolis,MN,Minneapolis,Multi-Unit Restaurant Operator,18,$3M-$5M,Ann Kim,Chef/Owner,N/A,N/A,https://www.youngjoni.com/
The Briar Group,Boston,MA,Boston,Multi-Unit Restaurant Operator,20,$5M-$10M,Owner,Owner,N/A,N/A,https://www.thebriargroup.com/
Columbus Hospitality Group,Boston,MA,Boston,Multi-Unit Restaurant Operator,20,$5M-$10M,Owner,Owner,N/A,N/A,N/A
COJE Management Group,Boston,MA,Boston,Multi-Unit Restaurant Operator,18,$5M-$10M,Owner,Founder,N/A,N/A,N/A
Broadway Hospitality Group,Boston,MA,Boston,Multi-Unit Restaurant Operator,20,$5M-$10M,Owner,Founder,N/A,N/A,N/A
Moshe Glick Dental Practices,New York,NY,New York City,Multi-Location Dental Group,15,$2M-$5M,Moshe Glick,Owner,N/A,N/A,N/A
Midtown Dental Group,New York,NY,New York City,Multi-Location Dental Group,15,$3M-$5M,Dr. Daniell Mishaan,Founder,N/A,N/A,https://midtowndentalgroup.com/
The Exchange Dental Group,New York,NY,New York City,Multi-Location Dental Group,12,$2M-$5M,Dr. Howard Wimmer,Founder,N/A,N/A,https://www.theexchangedentalgroup.com/
New York Dental Management Group,New York,NY,New York City,Multi-Location Dental Group,20,$5M-$10M,Owner,Owner,N/A,N/A,https://nydmg.com/
DDS Group NYC,New York,NY,New York City,Multi-Location Dental Group,12,$2M-$3M,Owner,Owner,N/A,N/A,https://www.ddsgroupnyc.com/
Dudhat Dental Group,Philadelphia,PA,Philadelphia,Multi-Location Dental Group,20,$5M-$10M,Dr. Dudhat,Owner,N/A,N/A,https://philadelphiaeaglesdentist.com/
Noble Dental Group,Philadelphia,PA,Philadelphia,Multi-Location Dental Group,15,$3M-$5M,Dr. Derek Conover,Owner,N/A,N/A,https://www.mynobledental.com/
Pennsylvania Dental Group,Philadelphia,PA,Philadelphia,Multi-Location Dental Group,12,$2M-$3M,Owner,Owner,N/A,N/A,https://www.padentalgroup.com/
Atlanta Dental Team,Snellville,GA,Atlanta,Multi-Location Dental Group,15,$2M-$5M,Dr. Peter Dinh,Owner,N/A,N/A,https://atlantadentalteam.com/
The Atlanta Dental Group,Atlanta,GA,Atlanta,Multi-Location Dental Group,10,$1M-$2M,Dr. Mark Padolsky,Owner,N/A,N/A,N/A
Family Dental Care,Chicago,IL,Chicago,Multi-Location Dental Group,20,$5M-$10M,Dr. Alexander G. Alemis,Founder,N/A,N/A,https://www.familydentalcare.com/
ProCare Dental Group,Arlington Heights,IL,Chicago,Multi-Location Dental Group,20,$5M-$10M,Owner,Owner,N/A,N/A,https://www.procaredentalgroup.com/
Downtown Dental Chicago,Chicago,IL,Chicago,Multi-Location Dental Group,15,$3M-$5M,Owner,Owner,N/A,N/A,https://www.downtown-dental.com/
Tippit Dental Group,Houston,TX,Houston,Multi-Location Dental Group,18,$3M-$5M,Owner,Owner,N/A,N/A,https://www.tippitdental.com/
The Comprehensive Dental Group of Houston,Houston,TX,Houston,Multi-Location Dental Group,12,$2M-$3M,Dr. Richard E. Gervais,Founder,N/A,N/A,N/A
SAIR Dental Group,Houston,TX,Houston,Multi-Location Dental Group,12,$2M-$3M,Dr. Mussadiq Iftikhar,Owner,N/A,N/A,https://www.sairdentalgroup.com/
Florida Dental Centers,Tampa,FL,Tampa,Multi-Location Dental Group,18,$3M-$5M,Dr. Keith Hutchinson,Owner,N/A,N/A,N/A
Smile Design Dentistry,Tampa,FL,Tampa,Multi-Location Dental Group,20,$5M-$10M,Owner,Owner,N/A,N/A,https://www.thesmiledesign.com/
Dental Group of South Florida,Miami Springs,FL,Miami,Multi-Location Dental Group,15,$2M-$5M,Dr. Maria Alvarez,Owner,N/A,N/A,https://dentalsfl.com/
Floridian Dental Group,Miami,FL,Miami,Multi-Location Dental Group,15,$2M-$5M,Dr. Kari Vinuela,Owner,N/A,N/A,https://floridiandentalgroupfl.com/
Cody Dental Group,Denver,CO,Denver,Multi-Location Dental Group,12,$2M-$3M,Owner,Owner,N/A,N/A,https://codydental.com/
Southeast Denver Dental,Denver,CO,Denver,Multi-Location Dental Group,10,$1M-$2M,Dr. Malgorzata Korosciel,Owner,N/A,N/A,https://www.sedenverdental.com/
Newton Dental Associates,Newton,MA,Boston,Multi-Location Dental Group,12,$2M-$3M,Dr. Anna Berik,Owner,N/A,N/A,https://www.newtondentalassociates.com/
Dental Associates of New England,Boston,MA,Boston,Multi-Location Dental Group,15,$3M-$5M,Dr. John D. Meola,Owner,N/A,N/A,https://www.bostonsmile.com/
Dental Partners of Boston,Boston,MA,Boston,Multi-Location Dental Group,15,$3M-$5M,Owner,Owner,N/A,N/A,https://www.dentalpartnersofboston.com/
Pou Veterinary Group,Miami,FL,Miami,Multi-Location Veterinary Group,12,$2M-$3M,Dr. Gonzalo F. Pou,Founder,N/A,N/A,https://pouvetgroup.com/
Your Family Veterinarian,Miami,FL,Miami,Multi-Location Veterinary Group,10,$1M-$2M,Dr. Fernandez,Co-Owner,N/A,N/A,https://www.yourfamilyveterinarian.com/
Miami Vet Group,Pinecrest,FL,Miami,Multi-Location Veterinary Group,10,$1M-$2M,Owner,Owner,N/A,N/A,https://www.miamivetgroup.com/
Oradell Animal Hospital,Paramus,NJ,Northern New Jersey,Multi-Location Veterinary Group,20,$5M-$10M,Owner,Owner,N/A,N/A,https://www.oradell.com/
NorthStar VETS,Robbinsville,NJ,Northern New Jersey,Multi-Location Veterinary Group,20,$10M+,Dr. Daniel Stobie,Founder,N/A,N/A,https://northstarvets.com/
Westfield Veterinary Group,Westfield,NJ,Northern New Jersey,Multi-Location Veterinary Group,12,$2M-$3M,Owner,Owner,N/A,N/A,https://www.westfieldvetgroup.com/
Metro Paws Animal Hospital,Dallas,TX,Dallas,Multi-Location Veterinary Group,15,$3M-$5M,Dr. Jennifer Lavender,Co-Founder,N/A,N/A,https://mpahvets.com/
Phoenix Veterinary Center,Phoenix,AZ,Phoenix,Multi-Location Veterinary Group,12,$2M-$3M,Dr. Evan Ware,Owner,N/A,N/A,https://phoenixvetcenter.com/
Dr. Kelly's Surgical Unit,Phoenix,AZ,Phoenix,Multi-Location Veterinary Group,18,$3M-$5M,Dr. Kelly,Owner,N/A,N/A,https://www.drkellysvet.com/
Partners Veterinary Group,Chicago,IL,Chicago,Multi-Location Veterinary Group,20,$5M-$10M,Dr. Petereit,Co-Founder,N/A,N/A,https://partnersvet.com/
O'Brien Veterinary Group,Oak Brook,IL,Chicago,Multi-Location Veterinary Group,18,$3M-$5M,Owner,Owner,N/A,N/A,https://obrienveterinarygroup.com/
West LA Veterinary Group,Los Angeles,CA,Los Angeles,Multi-Location Veterinary Group,12,$2M-$3M,Dr. Cynthia Quezada,Co-Owner,N/A,N/A,https://wlavg.com/
San Francisco Animal Medical Center,San Francisco,CA,San Francisco Bay Area,Multi-Location Veterinary Group,20,$5M-$10M,Owner,Owner,N/A,N/A,https://www.sfamc.com/
Lenity Vet Specialists,San Mateo,CA,San Francisco Bay Area,Multi-Location Veterinary Group,20,$5M-$10M,Owner,Owner,N/A,N/A,https://www.lenity.com/
Ocean Avenue Veterinary Hospital,San Francisco,CA,San Francisco Bay Area,Multi-Location Veterinary Group,10,$1M-$2M,Dr. Shikher Singla,Co-Owner,N/A,N/A,https://oceanavevethosp.com/
Mixed Pet Veterinary Hospital,Charlotte,NC,Charlotte,Multi-Location Veterinary Group,15,$2M-$5M,Dr. Schoolmeester,Founder,N/A,N/A,https://mixedpet.com/
Carolinas Veterinary Medical Hospital,Charlotte,NC,Charlotte,Multi-Location Veterinary Group,12,$2M-$3M,Dr. Thomas Watson,Founder/Owner,N/A,N/A,https://www.carolinasvet.com/
Long Animal Hospital,Charlotte,NC,Charlotte,Multi-Location Veterinary Group,10,$1M-$2M,Dr. Killough,Owner,N/A,N/A,https://longanimal.com/
Spotless Hand Car Wash,Chicago,IL,Chicago,Multi-Location Car Wash,12,$1M-$2M,Owner,Owner,N/A,N/A,https://www.spotlesshandcarwash.com/
Prestige Autowash,San Diego,CA,San Diego,Multi-Location Car Wash,12,$1M-$3M,Owner,Owner,N/A,N/A,https://prestigesd.com/
Genie Car Wash,San Diego,CA,San Diego,Multi-Location Car Wash,12,$1M-$3M,Owner,Owner,N/A,N/A,https://www.geniecarwash.com/
RIOT Hospitality Group,Scottsdale,AZ,Phoenix,Multi-Unit Restaurant Operator,20,$5M-$10M,Owner,Owner,N/A,N/A,https://riothg.com/
Romulus Restaurant Group,Phoenix,AZ,Phoenix,Multi-Unit Restaurant Operator,15,$3M-$5M,Owner,Owner,N/A,N/A,https://www.romulusinc.com
Parasole Restaurant Holdings,Minneapolis,MN,Minneapolis,Multi-Unit Restaurant Operator,20,$5M-$10M,Owner,Owner,N/A,N/A,https://parasole.com/
Morrissey Hospitality,Minneapolis,MN,Minneapolis,Multi-Unit Restaurant Operator,20,$5M-$10M,Owner,Owner,N/A,N/A,https://www.morrisseyhospitality.com/
